G_repr,G_use,R_actual,R_core,R_head,R_probe,alpha,checkpoint,d_z,lr,momentum,optimizer,optimizer_config,preference_margin,q_hat,rho_bar,seed,shortcut_reliance,sigma_c,source_prefers_shortcut_predicted,source_risk
0.25687149813197224,0.16103077425787693,0.8219519325941107,0.10500406526539778,0.6609211583362338,0.36187556339737004,1.0,1000,8,0.05,0.0,sgd,sgd_fast,0.018652343750000022,0.88134765625,0.9,10,0.4457382490975119,0.0,True,0.13676310792602697
0.11005911637413164,-0.026289893987928692,0.32959227716761486,0.10500406526539778,0.35588217115554355,0.21506318163952942,1.0,2000,8,0.05,0.0,sgd,sgd_fast,-0.03408203124999998,0.93408203125,0.9,10,0.17718361988869735,0.0,False,0.04616525491748366
0.032389394506770544,-0.03372366058772547,0.18884776002942527,0.10500406526539778,0.22257142061715074,0.13739345977216832,1.0,5000,8,0.05,0.0,sgd,sgd_fast,-0.05703124999999998,0.95703125,0.9,10,0.08737960028060429,0.0,False,0.017251287298289928
0.4485898505160713,0.011365837891089248,0.689819218224189,0.10500406526539778,0.6784533803330998,0.5535939157814691,1.0,0,8,0.01,0.0,sgd,sgd_slow,0.22763671875000002,0.67236328125,0.9,10,0.025204764031879226,0.0,True,0.7293265805667417
0.42770146858605923,0.029636430735994646,0.6958959995327535,0.10500406526539778,0.6662595687967588,0.532705533851457,1.0,100,8,0.01,0.0,sgd,sgd_slow,0.23740234375000002,0.66259765625,0.9,10,0.010259468908557041,0.0,True,0.7110357805018847
0.44715062344522044,0.03193151852441822,0.6973529271959511,0.10500406526539778,0.6654214086715329,0.5521546887106182,1.0,250,8,0.01,0.0,sgd,sgd_slow,0.2525390625,0.6474609375,0.9,10,0.005883802527913661,0.0,True,0.6967754097896417
0.5120171343908698,0.014720830914159988,0.7045795137433786,0.10500406526539778,0.6898586828292186,0.6170211996562676,1.0,500,8,0.01,0.0,sgd,sgd_slow,0.26474609375,0.63525390625,0.9,10,0.018014460954538708,0.0,True,0.6777935317892131
0.5283611500809636,0.1869349001306586,0.9029056598921283,0.10500406526539778,0.7159707597614697,0.6333652153463614,1.0,1000,8,0.01,0.0,sgd,sgd_slow,0.24765625000000002,0.65234375,0.9,10,0.22855183223629927,0.0,True,0.5335626818972925
0.4930369582035565,0.8767648535684076,1.600218698437304,0.10500406526539778,0.7234538448688963,0.5980410234689543,1.0,2000,8,0.01,0.0,sgd,sgd_slow,0.21738281250000002,0.6826171875,0.9,10,0.6762081255234629,0.0,True,0.3216317683335357
0.2558902697370709,0.15909651852809503,0.8182191262154237,0.10500406526539778,0.6591226076873287,0.3608943350024687,1.0,5000,8,0.01,0.0,sgd,sgd_slow,0.018652343750000022,0.88134765625,0.9,10,0.44405200838127135,0.0,True,0.1360575636223531
0.4485898505160713,0.011365837891089248,0.689819218224189,0.10500406526539778,0.6784533803330998,0.5535939157814691,1.0,0,8,0.05,0.9,sgd,sgd_momentum,0.22763671875000002,0.67236328125,0.9,10,0.025204764031879226,0.0,True,0.7293265805667417
0.3722376182099504,0.7020711792065479,1.465546025880821,0.10500406526539778,0.7634748466742731,0.4772416834753482,1.0,100,8,0.05,0.9,sgd,sgd_momentum,0.12949218750000002,0.7705078125,0.9,10,0.6759912001081971,0.0,True,0.26195716738425423
0.07189999358217426,-0.040808500257962066,0.32457929183107426,0.10500406526539778,0.3653877920890363,0.17690405884757204,1.0,250,8,0.05,0.9,sgd,sgd_momentum,-0.04384765624999998,0.94384765625,0.9,10,0.1712531770555552,0.0,False,0.05450798547501462
0.027736986233644942,-0.03935486757785689,0.19526962142852916,0.10500406526539778,0.23462448900638605,0.13274105149904272,1.0,500,8,0.05,0.9,sgd,sgd_momentum,-0.06240234374999998,0.96240234375,0.9,10,0.09215303583820506,0.0,False,0.019031218128261876
0.013961056822135845,-0.017119453655625838,0.17391332956444017,0.10500406526539778,0.191032783220066,0.11896512208753363,1.0,1000,8,0.05,0.9,sgd,sgd_momentum,-0.06386718749999998,0.9638671875,0.9,10,0.06948095196062568,0.0,False,0.008325597475503842
0.0075860444253034315,0.021831595789008174,0.1931907223919035,0.10500406526539778,0.17135912660289532,0.11259010969070121,1.0,2000,8,0.05,0.9,sgd,sgd_momentum,-0.06484374999999998,0.96484375,0.9,10,0.06245610634428961,0.0,False,0.0032253212378546767
0.005218668433215112,0.08810582803489503,0.2479759128843265,0.10500406526539778,0.15987008484943147,0.11022273369861289,1.0,5000,8,0.05,0.9,sgd,sgd_momentum,-0.06289062499999998,0.962890625,0.9,10,0.05918733320251282,0.0,False,0.0007454306655727038
0.4485898505160713,0.011365837891089248,0.689819218224189,0.10500406526539778,0.6784533803330998,0.5535939157814691,1.0,0,8,0.003,0.0,adam,adam_default,0.22763671875000002,0.67236328125,0.9,10,0.025204764031879226,0.0,True,0.7293265805667417
0.2622552332222413,0.5941872310939705,1.4028914440500422,0.10500406526539778,0.8087042129560716,0.3672592984876391,1.0,100,8,0.003,0.0,adam,adam_default,0.06015625000000002,0.83984375,0.9,10,0.6727412697831154,0.0,True,0.23649915552598177
0.12768466538668788,0.032030837007235746,0.3432938558889551,0.10500406526539778,0.31126301888171937,0.23268873065208567,1.0,250,8,0.003,0.0,adam,adam_default,-0.027246093749999978,0.92724609375,0.9,10,0.19496227632167049,0.0,False,0.051298218104738086
0.04195263835074238,0.0136022625246138,0.20035401423376387,0.10500406526539778,0.18675175170915007,0.14695670361614016,1.0,500,8,0.003,0.0,adam,adam_default,-0.05703124999999998,0.95703125,0.9,10,0.09592722583801477,0.0,False,0.01783401927426655
0.013376956072855842,0.040718348838027496,0.19172296918094772,0.10500406526539778,0.15100462034292023,0.11838102133825362,1.0,1000,8,0.003,0.0,adam,adam_default,-0.06044921874999998,0.96044921875,0.9,10,0.06757595672952837,0.0,False,0.004992002284043152
0.01042384185271629,0.13781614035667378,0.2821730251317819,0.10500406526539778,0.1443568847751081,0.11542790711811407,1.0,2000,8,0.003,0.0,adam,adam_default,-0.06289062499999998,0.962890625,0.9,10,0.06359609491029299,0.0,False,0.0008977460032010738
-0.012854179837129623,0.32693369317026394,0.4719541689750815,0.10500406526539778,0.14502047580481758,0.09214988542826816,1.0,5000,8,0.003,0.0,adam,adam_default,-0.07607421874999998,0.97607421875,0.9,10,0.06408547190606151,0.0,False,4.139539695681877e-05
0.4485898505160713,0.011365837891089248,0.689819218224189,0.10500406526539778,0.6784533803330998,0.5535939157814691,1.0,0,8,0.001,0.0,adam,adam_slow,0.22763671875000002,0.67236328125,0.9,10,0.025204764031879226,0.0,True,0.7293265805667417
0.41655139575501215,0.3241604560747682,1.0335113931118327,0.10500406526539778,0.7093509370370645,0.52155546102041,1.0,100,8,0.001,0.0,adam,adam_slow,0.16269531250000002,0.7373046875,0.9,10,0.3473861357911887,0.0,True,0.46105236680177675
0.22450158960825456,0.6513720977891595,1.413725818604206,0.10500406526539778,0.7623537208150466,0.32950565487365235,1.0,250,8,0.001,0.0,adam,adam_slow,0.05136718750000002,0.8486328125,0.9,10,0.6759230322609561,0.0,True,0.23696904679498224
0.1787993162742384,0.05372116303498653,0.5284201659700094,0.10500406526539778,0.4746990029350229,0.2838033815396362,1.0,500,8,0.001,0.0,adam,adam_slow,-0.015039062499999978,0.9150390625,0.9,10,0.3065757194160119,0.0,False,0.08780049179691574
0.051828719100101325,-0.0016166902403172978,0.2339851873925372,0.10500406526539778,0.2356018776328545,0.1568327843654991,1.0,1000,8,0.001,0.0,adam,adam_slow,-0.05312499999999998,0.953125,0.9,10,0.12307175513986719,0.0,False,0.027519789088258854
0.001757659166718148,0.028845682705698816,0.1954037547634217,0.10500406526539778,0.16655807205772288,0.10676172443211593,1.0,2000,8,0.001,0.0,adam,adam_slow,-0.06582031249999998,0.9658203125,0.9,10,0.07512214386480429,0.0,False,0.006369722042081957
0.0006474262061926667,0.20177912160353925,0.3635915521633478,0.10500406526539778,0.16181243055980857,0.10565149147159045,1.0,5000,8,0.001,0.0,adam,adam_slow,-0.06533203124999998,0.96533203125,0.9,10,0.06920690935162724,0.0,False,0.00025093545558220107
0.42228753208168013,0.05697744077473588,0.7023135260139137,0.09618203998683161,0.6453360852391778,0.5184695720685117,1.0,0,8,0.05,0.0,sgd,sgd_fast,0.21201171875000002,0.68798828125,0.9,11,0.014676976865750447,0.0,True,0.7158807542733305
0.4309307547254858,0.07636465659448088,0.7874833364369473,0.09618203998683161,0.7111186798424665,0.5271127947123174,1.0,100,8,0.05,0.0,sgd,sgd_fast,0.17246093750000002,0.7275390625,0.9,11,0.09420675554033357,0.0,True,0.6193091226411376
0.3743864510648719,0.8734814651500622,1.6346302020018388,0.09618203998683161,0.7611487368517766,0.4705684910517035,1.0,250,8,0.05,0.0,sgd,sgd_fast,0.12363281250000002,0.7763671875,0.9,11,0.6680825398997845,0.0,True,0.3049906185648883
0.20956650652051012,0.7860069966238931,1.596669921274966,0.09618203998683161,0.8106629246510729,0.30574854650734173,1.0,500,8,0.05,0.0,sgd,sgd_fast,0.030371093750000022,0.86962890625,0.9,11,0.7288398906322182,0.0,True,0.2199798921740862
0.23934794617040578,0.19019357387322433,0.6874985968838608,0.09618203998683161,0.4973050230106365,0.3355299861572374,1.0,1000,8,0.05,0.0,sgd,sgd_fast,0.020117187500000022,0.8798828125,0.9,11,0.3909187926323482,0.0,True,0.10060594966594914
0.08657624170862252,0.053285604026747646,0.31552719212198266,0.09618203998683161,0.262241588095235,0.18275828169545413,1.0,2000,8,0.05,0.0,sgd,sgd_fast,-0.03408203124999998,0.93408203125,0.9,11,0.19040935092385622,0.0,False,0.044396431435517705
0.024022674526964147,0.0020352410072757565,0.18750947158167944,0.09618203998683161,0.18547423057440368,0.12020471451379576,1.0,5000,8,0.05,0.0,sgd,sgd_fast,-0.05605468749999998,0.9560546875,0.9,11,0.10565422114514994,0.0,False,0.018314458825098037
0.42228753208168013,0.05697744077473588,0.7023135260139137,0.09618203998683161,0.6453360852391778,0.5184695720685117,1.0,0,8,0.01,0.0,sgd,sgd_slow,0.21201171875000002,0.68798828125,0.9,11,0.014676976865750447,0.0,True,0.7158807542733305
0.39439641473807086,0.0718486755219806,0.7081690143632438,0.09618203998683161,0.6363203388412632,0.49057845472490247,1.0,100,8,0.01,0.0,sgd,sgd_slow,0.20078125000000002,0.69921875,0.9,11,0.006314526963343791,0.0,True,0.698935956762627
0.42669808922550745,0.05071312270830253,0.7183534433412836,0.09618203998683161,0.6676403206329811,0.5228801292123391,1.0,250,8,0.01,0.0,sgd,sgd_slow,0.17441406250000002,0.7255859375,0.9,11,0.018910713367879237,0.0,True,0.6796304322644927
0.42532296429885685,0.07770347737649952,0.7890940794509489,0.09618203998683161,0.7113906020744494,0.5215050042856885,1.0,500,8,0.01,0.0,sgd,sgd_slow,0.16660156250000002,0.7333984375,0.9,11,0.09573639621187537,0.0,True,0.6182194403066297
0.40651582372577577,0.6289165670018932,1.3784257872734442,0.09618203998683161,0.749509220271551,0.5026978637126074,1.0,1000,8,0.01,0.0,sgd,sgd_slow,0.15097656250000002,0.7490234375,0.9,11,0.5309945444709723,0.0,True,0.36262339000714444
0.2530837287978845,0.957334670900023,1.753970258728681,0.09618203998683161,0.796635587828658,0.3492657687847161,1.0,2000,8,0.01,0.0,sgd,sgd_slow,0.05087890625000002,0.84912109375,0.9,11,0.7559328199816638,0.0,True,0.247475419520914
0.2389195653751333,0.18982395655860618,0.6863783841551654,0.09618203998683161,0.4965544275965592,0.3351016053619649,1.0,5000,8,0.01,0.0,sgd,sgd_slow,0.020117187500000022,0.8798828125,0.9,11,0.3903962443232455,0.0,True,0.10045151376356518
0.42228753208168013,0.05697744077473588,0.7023135260139137,0.09618203998683161,0.6453360852391778,0.5184695720685117,1.0,0,8,0.05,0.9,sgd,sgd_momentum,0.21201171875000002,0.68798828125,0.9,11,0.014676976865750447,0.0,True,0.7158807542733305
0.23188731360572634,0.5815566770533533,1.2737056259710284,0.09618203998683161,0.6921489489176751,0.32806935359255796,1.0,100,8,0.05,0.9,sgd,sgd_momentum,0.030859375000000022,0.869140625,0.9,11,0.6275468589908015,0.0,True,0.18080830330127717
0.05831098009382005,0.04996047711576518,0.2879412938264815,0.09618203998683161,0.2379808167107163,0.15449302008065166,1.0,250,8,0.05,0.9,sgd,sgd_momentum,-0.03896484374999998,0.93896484375,0.9,11,0.1729398002282582,0.0,False,0.039581877066642804
0.010912941270232651,0.005427760104220081,0.19043216409434255,0.09618203998683161,0.18500440399012247,0.10709498125706426,1.0,500,8,0.05,0.9,sgd,sgd_momentum,-0.05312499999999998,0.953125,0.9,11,0.10744922027248308,0.0,False,0.01900440480988026
-0.009102097022033892,-3.66424842753732e-05,0.15841460587655076,0.09618203998683161,0.15845124836082614,0.08707994296479772,1.0,1000,8,0.05,0.9,sgd,sgd_momentum,-0.06142578124999998,0.96142578125,0.9,11,0.08089637717234491,0.0,False,0.00883428591997295
-0.018136752375602222,0.017643200694752725,0.16057356988963445,0.09618203998683161,0.14293036919488172,0.07804528761122939,1.0,2000,8,0.05,0.9,sgd,sgd_momentum,-0.06630859374999998,0.96630859375,0.9,11,0.0708408974911024,0.0,False,0.003653869109870452
-0.016871253014252185,0.07751241562365055,0.211693229084483,0.09618203998683161,0.13418081346083244,0.07931078697257943,1.0,5000,8,0.05,0.9,sgd,sgd_momentum,-0.06679687499999998,0.966796875,0.9,11,0.06821377637261489,0.0,False,0.0010425769615639397
0.42228753208168013,0.05697744077473588,0.7023135260139137,0.09618203998683161,0.6453360852391778,0.5184695720685117,1.0,0,8,0.003,0.0,adam,adam_default,0.21201171875000002,0.68798828125,0.9,11,0.014676976865750447,0.0,True,0.7158807542733305
0.11158893448172905,0.487435155619508,1.223615871090273,0.09618203998683161,0.7361807154707649,0.20777097446856066,1.0,100,8,0.003,0.0,adam,adam_default,-0.015039062499999978,0.9150390625,0.9,11,0.616548242089176,0.0,False,0.17696136058516254
0.01262656948797966,0.043535458116744086,0.3523519544604904,0.09618203998683161,0.3088164963437463,0.10880860947481127,1.0,250,8,0.003,0.0,adam,adam_default,-0.05507812499999998,0.955078125,0.9,11,0.20809898208732497,0.0,False,0.04592496915875518
-0.008142055783275953,0.03909836952713405,0.23099840642238045,0.09618203998683161,0.1919000368952464,0.08803998420355566,1.0,500,8,0.003,0.0,adam,adam_default,-0.06093749999999998,0.9609375,0.9,11,0.12012928079648921,0.0,False,0.01688466047815682
-0.008848779395706718,0.10518856306381458,0.26240289349803403,0.09618203998683161,0.15721433043421945,0.0873332605911249,1.0,1000,8,0.003,0.0,adam,adam_default,-0.06240234374999998,0.96240234375,0.9,11,0.09588886326597411,0.0,False,0.004784739024103271
-0.016240200871810995,0.21699434863773165,0.35729327985156545,0.09618203998683161,0.1402989312138338,0.07994183911502062,1.0,2000,8,0.003,0.0,adam,adam_default,-0.06386718749999998,0.9638671875,0.9,11,0.08804748023088083,0.0,False,0.0010093440198213816
-0.005772348086111184,0.48155968727086657,0.6245985132810836,0.09618203998683161,0.14303882601021706,0.09040969190072043,1.0,5000,8,0.003,0.0,adam,adam_default,-0.06289062499999998,0.962890625,0.9,11,0.08959166242577574,0.0,False,4.751162017747333e-05
0.42228753208168013,0.05697744077473588,0.7023135260139137,0.09618203998683161,0.6453360852391778,0.5184695720685117,1.0,0,8,0.001,0.0,adam,adam_slow,0.21201171875000002,0.68798828125,0.9,11,0.014676976865750447,0.0,True,0.7158807542733305
0.2817250929347498,0.2710012538722376,1.009595173898421,0.09618203998683161,0.7385939200261834,0.3779071329215814,1.0,100,8,0.001,0.0,adam,adam_slow,0.07041015625000002,0.82958984375,0.9,11,0.33707931020474735,0.0,True,0.4350905639417464
0.14409396313906328,0.538740730088661,1.297342095131849,0.09618203998683161,0.7586013650431881,0.2402760031258949,1.0,250,8,0.001,0.0,adam,adam_slow,-0.0013671874999999778,0.9013671875,0.9,11,0.6428419918758366,0.0,False,0.18813565281274117
0.026269560327182445,0.07937048829740995,0.5355475425733764,0.09618203998683161,0.4561770542759665,0.12245160031401406,1.0,500,8,0.001,0.0,adam,adam_slow,-0.05361328124999998,0.95361328125,0.9,11,0.31402502701192536,0.0,False,0.0768441871507217
-0.004503064787512195,0.015160262223415821,0.2677697307350027,0.09618203998683161,0.2526094685115869,0.09167897519931942,1.0,1000,8,0.001,0.0,adam,adam_slow,-0.06044921874999998,0.96044921875,0.9,11,0.15529845948847842,0.0,False,0.02856347013695647
-0.008153630613313811,0.06267384541455306,0.261907645650887,0.09618203998683161,0.1992338002363339,0.0880284093735178,1.0,2000,8,0.001,0.0,adam,adam_slow,-0.06044921874999998,0.96044921875,0.9,11,0.11316232896181598,0.0,False,0.008448852222817048
-0.011803692990198206,0.24507896936087048,0.4055558170206673,0.09618203998683161,0.1604768476597968,0.08437834699663341,1.0,5000,8,0.001,0.0,adam,adam_slow,-0.05898437499999998,0.958984375,0.9,11,0.09416216710577874,0.0,False,0.0006050433396265025
0.4888584787346911,-0.0004254551269505802,0.6935664462721779,0.10857903828538698,0.6939919013991285,0.5974375170200781,1.0,0,8,0.05,0.0,sgd,sgd_fast,0.16074218750000002,0.7392578125,0.9,12,0.005305298782247173,0.0,True,0.694733778171684
0.3792487273963554,0.2210078757280145,0.9479825345900199,0.10857903828538698,0.7269746588620054,0.48782776568174235,1.0,100,8,0.05,0.0,sgd,sgd_fast,0.13242187500000002,0.767578125,0.9,12,0.27251555201223654,0.0,True,0.4960124549430532
0.35026470287037903,0.9688753947340981,1.7234548044693276,0.10857903828538698,0.7545794097352295,0.458843741155766,1.0,250,8,0.05,0.0,sgd,sgd_fast,0.10947265625000002,0.79052734375,0.9,12,0.7315110544712413,0.0,True,0.29260173020805386
0.2700575818836375,0.5310877631034339,1.342822760995091,0.10857903828538698,0.811734997891657,0.37863662016902444,1.0,500,8,0.05,0.0,sgd,sgd_fast,0.04355468750000002,0.8564453125,0.9,12,0.6430989710168495,0.0,True,0.20886436352167187
0.1498096414240557,0.05935194736177096,0.5659242700561189,0.10857903828538698,0.5065723226943479,0.2583886797094427,1.0,1000,8,0.05,0.0,sgd,sgd_fast,-0.015039062499999978,0.9150390625,0.9,12,0.3113634885010945,0.0,False,0.08714908614684061
0.08923565729417379,-0.017057187491834602,0.29498880570469,0.10857903828538698,0.3120459931965246,0.19781469557956077,1.0,2000,8,0.05,0.0,sgd,sgd_fast,-0.03994140624999998,0.93994140625,0.9,12,0.15942933469750303,0.0,False,0.04197787395847581
0.032200459972984735,-0.049656546213101255,0.16726099225256705,0.10857903828538698,0.2169175384656683,0.14077949825837172,1.0,5000,8,0.05,0.0,sgd,sgd_fast,-0.05996093749999998,0.9599609375,0.9,12,0.08774930541648064,0.0,False,0.01793398592178718
0.4888584787346911,-0.0004254551269505802,0.6935664462721779,0.10857903828538698,0.6939919013991285,0.5974375170200781,1.0,0,8,0.01,0.0,sgd,sgd_slow,0.16074218750000002,0.7392578125,0.9,12,0.005305298782247173,0.0,True,0.694733778171684
0.44589895576996097,0.012164159633758387,0.7084560517027929,0.10857903828538698,0.6962918920690345,0.5544779940553479,1.0,100,8,0.01,0.0,sgd,sgd_slow,0.14804687500000002,0.751953125,0.9,12,0.020885334185969835,0.0,True,0.6749536731661147
0.4254859051057004,0.04340998101511395,0.7493483736017726,0.10857903828538698,0.7059383925866587,0.5340649433910873,1.0,250,8,0.01,0.0,sgd,sgd_slow,0.15683593750000002,0.7431640625,0.9,12,0.07227731106267127,0.0,True,0.6313246416180343
0.37863495431791894,0.22427152163041586,0.9513314301499588,0.10857903828538698,0.7270599085195429,0.4872139926033059,1.0,500,8,0.01,0.0,sgd,sgd_slow,0.13681640625000002,0.76318359375,0.9,12,0.2754821069450502,0.0,True,0.4942692570987888
0.38935548410044407,0.8936360642086999,1.6365570934579088,0.10857903828538698,0.7429210292492089,0.497934522385831,1.0,1000,8,0.01,0.0,sgd,sgd_slow,0.13925781250000002,0.7607421875,0.9,12,0.6911233879610371,0.0,True,0.3124028923099639
0.27752806114392936,0.7590165225441207,1.5570958836509585,0.10857903828538698,0.7980793611068379,0.3861070994293163,1.0,2000,8,0.01,0.0,sgd,sgd_slow,0.06210937500000002,0.837890625,0.9,12,0.7047226431046905,0.0,True,0.2441456758605385
0.14954735680911033,0.05917283076419988,0.5655606054463217,0.10857903828538698,0.5063877746821218,0.2581263950944973,1.0,5000,8,0.01,0.0,sgd,sgd_slow,-0.015039062499999978,0.9150390625,0.9,12,0.31117743454878444,0.0,False,0.08708204865528393
0.4888584787346911,-0.0004254551269505802,0.6935664462721779,0.10857903828538698,0.6939919013991285,0.5974375170200781,1.0,0,8,0.05,0.9,sgd,sgd_momentum,0.16074218750000002,0.7392578125,0.9,12,0.005305298782247173,0.0,True,0.694733778171684
0.17309281528422413,0.1307106157543696,0.7225764468130267,0.10857903828538698,0.5918658310586571,0.2816718535696111,1.0,100,8,0.05,0.9,sgd,sgd_momentum,-0.0003906249999999778,0.900390625,0.9,12,0.3891871047562465,0.0,False,0.1140756679504478
0.017638804085597287,-0.016873971839212965,0.25536659492878927,0.10857903828538698,0.27224056676800223,0.12621784237098427,1.0,250,8,0.05,0.9,sgd,sgd_momentum,-0.05751953124999998,0.95751953125,0.9,12,0.13496428413234457,0.0,False,0.034904085227947045
-0.003830274772638975,-0.04365836409313989,0.16433073447895696,0.10857903828538698,0.20798909857209685,0.104748763512748,1.0,500,8,0.05,0.9,sgd,sgd_momentum,-0.06777343749999998,0.9677734375,0.9,12,0.08572908878758184,0.0,False,0.017850619929136433
-0.0294140858180921,-0.05115221826113006,0.12258109979190121,0.10857903828538698,0.17373331805303127,0.07916495246729488,1.0,1000,8,0.05,0.9,sgd,sgd_momentum,-0.07412109374999998,0.97412109375,0.9,12,0.061130269345112925,0.0,False,0.008298497499023965
-0.03637286442561363,-0.031499777856978356,0.12264328016945772,0.10857903828538698,0.15414305802643608,0.07220617385977335,1.0,2000,8,0.05,0.9,sgd,sgd_momentum,-0.07656249999999998,0.9765625,0.9,12,0.05130643212284035,0.0,False,0.003265922964787634
-0.03801699766484817,0.014473108043931149,0.15480584877003106,0.10857903828538698,0.1403327407260999,0.07056204062053881,1.0,5000,8,0.05,0.9,sgd,sgd_momentum,-0.07656249999999998,0.9765625,0.9,12,0.048081931690308555,0.0,False,0.000850455246858825
0.4888584787346911,-0.0004254551269505802,0.6935664462721779,0.10857903828538698,0.6939919013991285,0.5974375170200781,1.0,0,8,0.003,0.0,adam,adam_default,0.16074218750000002,0.7392578125,0.9,12,0.005305298782247173,0.0,True,0.694733778171684
0.24100124190613678,0.5409682451059201,1.3827920527385404,0.10857903828538698,0.8418238076326203,0.34958028019152376,1.0,100,8,0.003,0.0,adam,adam_default,0.04062500000000002,0.859375,0.9,12,0.6586913659815468,0.0,True,0.22115894391694763
0.11759907621120097,0.013212624184748,0.33203952976862994,0.10857903828538698,0.31882690558388194,0.22617811449658795,1.0,250,8,0.003,0.0,adam,adam_default,-0.03896484374999998,0.93896484375,0.9,12,0.1782432294917769,0.0,False,0.045139576114736846
0.021568390867414827,-0.020045334251156954,0.1737136844281097,0.10857903828538698,0.19375901867926665,0.1301474291528018,1.0,500,8,0.003,0.0,adam,adam_default,-0.06826171874999998,0.96826171875,0.9,12,0.08789651914927514,0.0,False,0.015811336118712837
-0.031825926352681055,-0.0463106833868655,0.14650939519280987,0.10857903828538698,0.19282007857967537,0.07675311193270593,1.0,1000,8,0.003,0.0,adam,adam_default,-0.07558593749999998,0.9755859375,0.9,12,0.052625950505432714,0.0,False,0.0019029264801287723
-0.02051129435207015,-0.011902049499678491,0.21532345576146283,0.10857903828538698,0.22722550526114133,0.08806774393331683,1.0,2000,8,0.003,0.0,adam,adam_default,-0.07265624999999998,0.97265625,0.9,12,0.050207582468390535,0.0,False,0.00015781911520396075
-0.012760954934274843,0.09809596969447926,0.3426281652011824,0.10857903828538698,0.24453219550670313,0.09581808335111214,1.0,5000,8,0.003,0.0,adam,adam_default,-0.07070312499999998,0.970703125,0.9,12,0.05221653213585545,0.0,False,7.946756997232747e-06
0.4888584787346911,-0.0004254551269505802,0.6935664462721779,0.10857903828538698,0.6939919013991285,0.5974375170200781,1.0,0,8,0.001,0.0,adam,adam_slow,0.16074218750000002,0.7392578125,0.9,12,0.005305298782247173,0.0,True,0.694733778171684
0.43081824413018854,0.5628182965310939,1.2969242482420795,0.10857903828538698,0.7341059517109856,0.5393972824155755,1.0,100,8,0.001,0.0,adam,adam_slow,0.17587890625000002,0.72412109375,0.9,12,0.5080051816230742,0.0,True,0.38714583947728237
0.23203407219633385,0.5868447604526229,1.4150558709760408,0.10857903828538698,0.8282111105234179,0.3406131104817208,1.0,250,8,0.001,0.0,adam,adam_slow,0.03867187500000002,0.861328125,0.9,12,0.6672532308872321,0.0,True,0.22952409250778805
0.18349721575609482,0.03834389308402747,0.5320605379566011,0.10857903828538698,0.49371664487257366,0.2920762540414818,1.0,500,8,0.001,0.0,adam,adam_slow,-0.011132812499999978,0.9111328125,0.9,12,0.2917223283672677,0.0,False,0.08206905905484115
0.06485028490165945,-0.01082983353315456,0.23543478922054678,0.10857903828538698,0.24626462275370134,0.17342932318704643,1.0,1000,8,0.001,0.0,adam,adam_slow,-0.05458984374999998,0.95458984375,0.9,12,0.12537812305598597,0.0,False,0.02914248020891616
-0.030774996775023045,-0.018787847194270624,0.15535805766141025,0.10857903828538698,0.17414590485568088,0.07780404151036394,1.0,2000,8,0.001,0.0,adam,adam_slow,-0.07802734374999998,0.97802734375,0.9,12,0.06370461433189623,0.0,False,0.005455782087392431
-0.022214508887406115,0.08862150455408738,0.23930925883232915,0.10857903828538698,0.15068775427824177,0.08636452939798087,1.0,5000,8,0.001,0.0,adam,adam_slow,-0.07412109374999998,0.97412109375,0.9,12,0.05769459839067893,0.0,False,0.00015507404757139837
0.09815210035860678,0.09545117952098847,0.7822334682675327,0.5647623202926955,0.6867822887465442,0.6629144206513022,1.0,0,2,0.05,0.0,sgd,sgd_fast,0.34580078125,0.55419921875,0.9,10,0.014003551663603987,0.2,True,0.7624597093243806
0.12554436374022426,0.28779091990359107,0.9988324658200869,0.5647623202926955,0.7110415459164958,0.6903066840329197,1.0,100,2,0.05,0.0,sgd,sgd_fast,0.34482421875,0.55517578125,0.9,10,0.3119802317485281,0.2,True,0.4752639180413738
0.12309445273176356,1.3454413195019899,2.063240691294446,0.5647623202926955,0.7177993717924562,0.687856773024459,1.0,250,2,0.05,0.0,sgd,sgd_fast,0.3423828125,0.5576171875,0.9,10,0.7984170053226154,0.2,True,0.2872918489576043
0.09880146772410392,1.34226694160058,2.078260171314848,0.5647623202926955,0.735993229714268,0.6635637880167994,1.0,500,2,0.05,0.0,sgd,sgd_fast,0.284765625,0.615234375,0.9,10,0.8087095093275816,0.2,True,0.2745232845016612
0.059656102247544585,1.1595986613932334,1.9390162794981534,0.5647623202926955,0.7794176181049199,0.62441842254024,1.0,1000,2,0.05,0.0,sgd,sgd_fast,0.20810546875000002,0.69189453125,0.9,10,0.7787058364637139,0.2,True,0.2554726666040756
0.07308642815824862,1.079593664115245,1.8787212819763137,0.5647623202926955,0.7991276178610688,0.6378487484509441,1.0,2000,2,0.05,0.0,sgd,sgd_fast,0.18808593750000002,0.7119140625,0.9,10,0.7515269353972382,0.2,True,0.2449946434716483
0.08480355624212632,1.0812728070168645,1.8843859512671544,0.5647623202926955,0.8031131442502899,0.6495658765348218,1.0,5000,2,0.05,0.0,sgd,sgd_fast,0.19052734375000002,0.70947265625,0.9,10,0.7468096652291315,0.2,True,0.2375722997199247
0.09815210035860678,0.09545117952098847,0.7822334682675327,0.5647623202926955,0.6867822887465442,0.6629144206513022,1.0,0,2,0.01,0.0,sgd,sgd_slow,0.34580078125,0.55419921875,0.9,10,0.014003551663603987,0.2,True,0.7624597093243806
