seed,method,beta,checkpoint_step,checkpoint_fraction,source_env1_accuracy,source_env2_accuracy,mean_source_accuracy,worst_source_accuracy,target_accuracy,source_loss,regularizer_magnitude,erm_gradient_norm,penalty_gradient_norm,total_update_norm,raw_gradient_disagreement,local_response_disagreement,response_vector_norm,hessian_min_eigenvalue,hessian_max_eigenvalue,damped_condition_number,damping,curvature_object,random_trace_relative_error,random_fro_relative_error,counterfactual_color_response,target_metric_use,train_penalty_raw_gradient_disagreement,train_penalty_local_response_disagreement,train_penalty_response_vector_norm,train_penalty_hessian_min_eigenvalue,train_penalty_hessian_max_eigenvalue,train_penalty_damped_condition_number,train_penalty_damping,train_penalty_curvature_object,train_penalty_random_trace_relative_error,train_penalty_random_fro_relative_error
2,UNPRECONDITIONED_GRAD_ALIGN,0.001,2,0.125,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6959357261657715,0.00020917692745570093,0.2478192150592804,0.0005697138840332627,0.24781931936740875,0.0002091769129037857,0.025939559563994408,13.412276268005371,7.965394265357554e-05,0.523468635323442,6571.785625227232,7.965601559118748e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.363466712139681e-16,4.2417751750543237e-16,0.00028992537409067154,posthoc_after_source_selection_rule_defined,0.0002091769129037857,0.025939559563994408,0.014462949708104134,7.965394265357554e-05,0.523468635323442,6571.785625227232,7.965601559118748e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,UNPRECONDITIONED_GRAD_ALIGN,0.001,4,0.25,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6785613894462585,0.00019493572472129017,0.25210636854171753,0.0005689433310180902,0.2521064579486847,0.00019493571016937494,0.05109386146068573,19.76602554321289,7.983197369861531e-05,0.5198660518914071,6512.00299586761,7.983606270387913e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.0861513339203227e-16,6.406370821928917e-16,0.0015359853859990835,posthoc_after_source_selection_rule_defined,0.00019493571016937494,0.05109386146068573,0.013961938209831715,7.983197369861531e-05,0.5198660518914071,6512.00299586761,7.983606270387913e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,UNPRECONDITIONED_GRAD_ALIGN,0.001,8,0.5,0.8075000047683716,0.7450000047683716,0.7762500047683716,0.7450000047683716,0.261428564786911,0.6272674202919006,0.00030649558175355196,0.41743147373199463,0.0027165852952748537,0.41743004322052,0.0003064956108573824,0.05805506557226181,17.8039493560791,9.487824752806966e-05,0.5656731496695864,5962.095257948692,9.488054575878338e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.7553662594655337e-16,9.761788999231508e-16,0.019414018839597702,posthoc_after_source_selection_rule_defined,0.0003064956108573824,0.05805506557226181,0.01750701665878296,9.487824752806966e-05,0.5656731496695864,5962.095257948692,9.488054575878338e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,UNPRECONDITIONED_GRAD_ALIGN,0.001,12,0.75,0.9175000190734863,0.800000011920929,0.8587500154972076,0.800000011920929,0.11428571492433548,0.5444326400756836,0.0017589116469025612,0.6573596000671387,0.022993065416812897,0.6573542356491089,0.0017589116469025612,0.04076545313000679,11.323010444641113,0.00016355298994593636,0.8077111929355747,4938.529055339004,0.00016356316526291653,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4255663970044647e-15,1.9574438371937814e-15,0.11571922153234482,posthoc_after_source_selection_rule_defined,0.0017589116469025612,0.04076545313000679,0.0419393815100193,0.00016355298994593636,0.8077111929355747,4938.529055339004,0.00016356316526291653,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,1.0,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,0.4445977210998535,0.008483804762363434,0.6852843165397644,0.11340417712926865,0.6852828860282898,0.008483806625008583,0.04117267578840256,7.972113132476807,0.0003157410959810269,1.3371665540925364,4235.009541402515,0.0003157612991829713,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.6878583576704619e-15,3.3411612905060947e-15,0.3847006857395172,posthoc_after_source_selection_rule_defined,0.008483806625008583,0.04117267578840256,0.09210757911205292,0.0003157410959810269,1.3371665540925364,4235.009541402515,0.0003157612991829713,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,LOCAL_RESPONSE,0.001,2,0.125,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.695967435836792,0.026815030723810196,0.24723343551158905,1.4297276735305786,0.24719133973121643,0.00020950971520505846,0.026815030723810196,13.717891693115234,7.97611301291039e-05,0.5241751606925773,6571.8121075282,7.976389615931118e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,6.354086735958688e-16,0.00028841878520324826,posthoc_after_source_selection_rule_defined,0.00020950971520505846,0.026815030723810196,13.717891693115234,7.97611301291039e-05,0.5241751606925773,6571.8121075282,7.976389615931118e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,LOCAL_RESPONSE,0.001,4,0.25,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6785966157913208,0.050236910581588745,0.25250041484832764,1.947746753692627,0.25234895944595337,0.00019520697242114693,0.050236910581588745,19.549592971801758,8.000756995663337e-05,0.5209890606819936,6511.747087986625,8.00097729330501e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.1632441287893256e-16,2.1308537862758357e-16,0.0015338222729042172,posthoc_after_source_selection_rule_defined,0.00019520697242114693,0.050236910581588745,19.549592971801758,8.000756995663337e-05,0.5209890606819936,6511.747087986625,8.00097729330501e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,LOCAL_RESPONSE,0.001,8,0.5,0.8075000047683716,0.7450000047683716,0.7762500047683716,0.7450000047683716,0.2628571391105652,0.6272289156913757,0.05675673112273216,0.41889867186546326,1.9165157079696655,0.41881656646728516,0.00030710879946127534,0.05675673112273216,17.57117462158203,9.53968174707341e-05,0.5684825820210426,5959.135714306634,9.540115490160657e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.74578713304276e-16,5.827785906235048e-16,0.019454199820756912,posthoc_after_source_selection_rule_defined,0.00030710879946127534,0.05675673112273216,17.57117462158203,9.53968174707341e-05,0.5684825820210426,5959.135714306634,9.540115490160657e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,LOCAL_RESPONSE,0.001,12,0.75,0.9175000190734863,0.800000011920929,0.8587500154972076,0.800000011920929,0.11428571492433548,0.5441581010818481,0.03949758782982826,0.6546090245246887,1.6128746271133423,0.6543716192245483,0.0017589533235877752,0.03949758782982826,11.076620101928711,0.00016348419748305227,0.8058031311130807,4928.935906460409,0.00016349136861125855,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,1.4377123832060307e-15,0.11575965583324432,posthoc_after_source_selection_rule_defined,0.0017589533235877752,0.03949758782982826,11.076620101928711,0.00016348419748305227,0.8058031311130807,4928.935906460409,0.00016349136861125855,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,LOCAL_RESPONSE,0.001,16,1.0,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,0.4443507790565491,0.04071739315986633,0.6838937401771545,2.143096923828125,0.6840776205062866,0.008489343337714672,0.04071739315986633,7.925229072570801,0.00031658081420911946,1.3402636795177814,4233.5593926183465,0.0003166014480997215,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.1042242188631395e-16,8.693699275172937e-16,0.3847472071647644,posthoc_after_source_selection_rule_defined,0.008489343337714672,0.04071739315986633,7.925229072570801,0.00031658081420911946,1.3402636795177814,4233.5593926183465,0.0003166014480997215,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,RANDOM_METRIC,0.001,2,0.125,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6958836317062378,2.3615052700042725,0.23428601026535034,6.266223907470703,0.23589107394218445,0.0002071470662485808,0.028608305379748344,14.197519302368164,7.871151957744326e-05,0.517243562874058,6571.3832695752835,7.871401688039243e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,1.073206256930086e-15,0.0002865510177798569,posthoc_after_source_selection_rule_defined,0.0002071470662485808,0.028608305379748344,168.77886962890625,7.871151957744326e-05,0.517243562874058,6571.3832695752835,7.871401688039243e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,1.073206256930086e-15
2,RANDOM_METRIC,0.001,4,0.25,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6781925559043884,2.099841833114624,0.25185254216194153,6.423962593078613,0.25369250774383545,0.00019434280693531036,0.052508432418107986,19.947345733642578,7.881353184279629e-05,0.5131327029537096,6510.718286007264,7.88152409443159e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.339514034689585e-16,1.2980869659828086e-15,0.0016251917695626616,posthoc_after_source_selection_rule_defined,0.00019434280693531036,0.052508432418107986,157.90042114257812,7.881353184279629e-05,0.5131327029537096,6510.718286007264,7.88152409443159e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.339514034689585e-16,1.2980869659828086e-15
2,RANDOM_METRIC,0.001,8,0.5,0.800000011920929,0.7325000166893005,0.7662500143051147,0.7325000166893005,0.27571427822113037,0.6280084848403931,2.5115232467651367,0.41191840171813965,23.160003662109375,0.4017884433269501,0.00029801353230141103,0.061125561594963074,18.489852905273438,9.27531887237438e-05,0.5559078916748074,5993.410030683948,9.275755804441305e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,9.93856447000516e-16,0.01955575868487358,posthoc_after_source_selection_rule_defined,0.00029801353230141103,0.061125561594963074,158.99069213867188,9.27531887237438e-05,0.5559078916748074,5993.410030683948,9.275755804441305e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,9.93856447000516e-16
2,RANDOM_METRIC,0.001,12,0.75,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.10999999940395355,0.5522160530090332,6.683895111083984,0.5583100318908691,90.50100708007812,0.5240501165390015,0.0011929281754419208,0.05163028463721275,13.815058708190918,0.0001402216045350251,0.7130047143865833,5084.842073736834,0.00014024083125332943,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.313204867037113e-16,1.494556198547293e-16,0.09768854081630707,posthoc_after_source_selection_rule_defined,0.0011929281754419208,0.05163028463721275,210.23338317871094,0.0001402216045350251,0.7130047143865833,5084.842073736834,0.00014024083125332943,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.313204867037113e-16,1.494556198547293e-16
2,RANDOM_METRIC,0.001,16,1.0,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,0.4848671555519104,7.761090278625488,0.6480026841163635,133.69017028808594,0.5978973507881165,0.002062825486063957,0.0522894524037838,10.7717866897583,0.00020334057087697215,0.9574901536116016,4708.800361295903,0.00020334959199923714,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.828400857884322e-16,2.1572059956854705e-16,0.20652523636817932,posthoc_after_source_selection_rule_defined,0.002062825486063957,0.0522894524037838,186.3094024658203,0.00020334057087697215,0.9574901536116016,4708.800361295903,0.00020334959199923714,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.828400857884322e-16,2.1572059956854705e-16
2,SHUFFLED_LOCAL_RESPONSE,0.001,2,0.125,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6960278749465942,0.05151791125535965,0.24559025466442108,5.822112083435059,0.24590998888015747,0.0002093151560984552,0.025746284052729607,13.262737274169922,7.974001620638708e-05,0.5240334844134764,6571.775494215437,7.974087142350756e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.1772833863349297e-16,6.355804835817814e-16,0.00028657287475652993,posthoc_after_source_selection_rule_defined,0.01427734736353159,0.05151791125535965,12.94456958770752,7.973831968086655e-05,0.5240334698645938,6571.915133926971,7.974086689711779e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,SHUFFLED_LOCAL_RESPONSE,0.001,4,0.25,0.46000000834465027,0.44749999046325684,0.45374999940395355,0.44749999046325684,0.47857141494750977,0.6787010431289673,0.053608741611242294,0.25285235047340393,4.8620781898498535,0.2521718144416809,0.00019458631868474185,0.050368744879961014,19.773466110229492,7.998448293054806e-05,0.52085292106179,6511.924588098617,7.998578353270645e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,1.2788469816385217e-15,0.001532927737571299,posthoc_after_source_selection_rule_defined,0.013732483610510826,0.053608741611242294,13.46590518951416,7.998301066540235e-05,0.520852921022267,6512.044454055146,7.998578336741267e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,SHUFFLED_LOCAL_RESPONSE,0.001,8,0.5,0.8075000047683716,0.7450000047683716,0.7762500047683716,0.7450000047683716,0.2628571391105652,0.6274133324623108,0.058856524527072906,0.41701164841651917,4.689087390899658,0.41659456491470337,0.0003066352510359138,0.057530589401721954,17.62107276916504,9.505111307396979e-05,0.5666646475821443,5961.683448579501,9.506699232257565e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.503847226795944e-16,1.3642244203220565e-15,0.01936982572078705,posthoc_after_source_selection_rule_defined,0.012946518138051033,0.058856524527072906,12.931183815002441,9.506488215168469e-05,0.5666646426490684,5960.819913971,9.506699586795135e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,SHUFFLED_LOCAL_RESPONSE,0.001,12,0.75,0.9175000190734863,0.800000011920929,0.8587500154972076,0.800000011920929,0.11428571492433548,0.5446735620498657,0.04308281093835831,0.6559798717498779,3.344907760620117,0.6560192108154297,0.0017665507039055228,0.03970075771212578,11.088176727294922,0.0001628630056664606,0.803975654968593,4936.51490514129,0.00016287003762210426,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.135570831919806e-16,2.228308519349153e-15,0.11546453088521957,posthoc_after_source_selection_rule_defined,0.01322457380592823,0.04308281093835831,8.460639953613281,0.00016285021172339798,0.8039756563752488,4936.902739437674,0.00016287004559589234,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
2,SHUFFLED_LOCAL_RESPONSE,0.001,16,1.0,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,0.4450775384902954,0.030443482100963593,0.6872348189353943,1.4934455156326294,0.6873020529747009,0.008577085100114346,0.04159916937351227,8.018073081970215,0.00031589739499155394,1.3415782751597936,4246.879830065274,0.00031592354996863635,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4761175747085008e-15,1.5955410182422287e-15,0.38448840379714966,posthoc_after_source_selection_rule_defined,0.017730597406625748,0.030443482100963593,5.354460716247559,0.00031590944712281275,1.3415782657629547,4246.717779355942,0.00031592355194416915,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,ERM,0.0,2,0.125,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.6690456867218018,0.0,0.249799907207489,0.0,0.249799907207489,0.000916384975425899,0.05920442193746567,16.43561363220215,8.51507241074796e-05,0.5536067632495436,6501.492137057647,8.515253881490303e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.867709090859017e-16,8.021224866848782e-16,0.002154882997274399,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,ERM,0.0,4,0.25,0.7599999904632568,0.6825000047683716,0.7212499976158142,0.6825000047683716,0.18285714089870453,0.6380215883255005,0.0,0.3128153085708618,0.0,0.3128153085708618,0.0010813496774062514,0.05751729756593704,15.060049057006836,0.00010502828581163864,0.6632702225456325,6315.158030239247,0.00010503638587551629,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.3425681421305e-16,1.0034739356993954e-15,0.01088957954198122,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,ERM,0.0,8,0.5,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.5530670881271362,0.0,0.5072842240333557,0.0,0.5072842240333557,0.001549765933305025,0.04612145200371742,10.219182968139648,0.0001764872731018252,0.9644058609813757,5464.449895063862,0.00017649510875344276,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.8873056582809718e-16,1.1281491268869886e-15,0.0855957567691803,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,ERM,0.0,12,0.75,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.44860994815826416,0.0,0.5486934185028076,0.0,0.5486934185028076,0.003057952970266342,0.023339733481407166,6.072035312652588,0.0003165738198595732,1.386020722062419,4378.191230965449,0.00031659527963986907,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.262559130211393e-15,1.2879787078606616e-15,0.34876900911331177,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,ERM,0.0,16,1.0,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.3782837986946106,0.0,0.3093840181827545,0.0,0.3093840181827545,0.008213967084884644,0.021442290395498276,4.788091659545898,0.0005218451552947239,2.0625019873651316,3952.3256399693637,0.0005218728140673854,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.2765570783929644e-16,1.9700958207611164e-15,0.7988260388374329,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,IRMv1,0.001,2,0.125,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.6690455675125122,0.0005551448557525873,0.2497999519109726,0.01113046519458294,0.2497888207435608,0.0009163847425952554,0.05920431390404701,16.435571670532227,8.514875430872412e-05,0.5536067524279042,6501.642413002197,8.515253834634289e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.823612164195542e-16,4.010612510779176e-16,0.0021548867225646973,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,IRMv1,0.001,4,0.25,0.7599999904632568,0.6825000047683716,0.7212499976158142,0.6825000047683716,0.18285714089870453,0.6380215883255005,0.002594604156911373,0.3128151595592499,0.027044393122196198,0.31278908252716064,0.0010813507251441479,0.057517439126968384,15.0601224899292,0.00010503398318984429,0.6632711301240674,6314.824116735953,0.00010503652161925417,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.92819993165662e-16,3.344908559845713e-16,0.010889570228755474,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,IRMv1,0.001,8,0.5,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.5530667901039124,0.013165013864636421,0.5072789192199707,0.07079777866601944,0.507218062877655,0.0015497832791879773,0.046119071543216705,10.218792915344238,0.00017648636753053186,0.9644187872851607,5464.5511762732485,0.000176496789226252,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.436438443712565e-16,7.896945157064877e-16,0.08559616655111313,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,IRMv1,0.001,12,0.75,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.4486100673675537,0.02207239717245102,0.5486814379692078,0.0807303935289383,0.5487213134765625,0.0030579534359276295,0.023328501731157303,6.069329738616943,0.0003165875968826449,1.3860774837241294,4378.179996223703,0.0003166019803646839,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.312662043849512e-16,8.586274102088445e-16,0.3487682044506073,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,IRMv1,0.001,16,1.0,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.3782758414745331,0.009412762708961964,0.30904752016067505,0.1609165370464325,0.3091980516910553,0.008215351961553097,0.02144555188715458,4.789478302001953,0.0005219188562808635,2.0628666576856762,3952.466236582134,0.0005219646362644253,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.934327576490376e-16,8.953397812680039e-16,0.798943042755127,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,V-REx,0.001,2,0.125,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.6690456867218018,2.7235018933424726e-06,0.249799907207489,0.00018623884534463286,0.24979977309703827,0.0009163850918412209,0.059204623103141785,16.435583114624023,8.5151081078761e-05,0.5536067649263742,6501.464901124536,8.515253920632232e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.779515106478356e-16,1.0026531052982368e-15,0.002154882298782468,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,V-REx,0.001,4,0.25,0.7599999904632568,0.6825000047683716,0.7212499976158142,0.6825000047683716,0.18285714089870453,0.6380215883255005,2.8629767257370986e-05,0.3128153085708618,0.0006950310198590159,0.3128148913383484,0.0010813488624989986,0.05751730501651764,15.060079574584961,0.00010503184836384629,0.6632699953690222,6314.941664849638,0.00010503635229752312,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.342570169720997e-16,1.6724571319011116e-16,0.010889574885368347,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,V-REx,0.001,8,0.5,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.5530672073364258,0.0001879295741673559,0.5072845220565796,0.0023199967108666897,0.5072827935218811,0.001549762673676014,0.04612191021442413,10.219391822814941,0.00017648413772687296,0.9644037605760093,5464.535073789587,0.00017649476931458623,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.887309287991229e-16,7.897060576733243e-16,0.08559562265872955,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,V-REx,0.001,12,0.75,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.44861042499542236,0.0007246642489917576,0.5486966967582703,0.006101623177528381,0.5486912131309509,0.0030579473823308945,0.023340944200754166,6.072286128997803,0.0003165767775832084,1.386016461013243,4378.136866495033,0.00031659439629451794,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.262562652938739e-15,2.862183107739467e-16,0.3487672209739685,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,V-REx,0.001,16,1.0,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.3782845139503479,0.0019566949922591448,0.3094013035297394,0.014610602520406246,0.30938786268234253,0.00821390375494957,0.021442923694849014,4.788323879241943,0.000521838811070289,2.0625048911899366,3952.379254735286,0.0005218718776648695,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.8296781068152725e-16,1.0745989092240557e-15,0.7988162040710449,posthoc_after_source_selection_rule_defined,,,,,,,,,,
3,UNPRECONDITIONED_GRAD_ALIGN,0.001,2,0.125,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.669045627117157,0.0009163856157101691,0.2497999221086502,0.00245844479650259,0.24979975819587708,0.00091638567391783,0.059205371886491776,16.435848236083984,8.514906563204656e-05,0.5536053365502982,6501.602013374815,8.515231023619361e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.86772484185118e-16,1.0026556929830195e-15,0.002154888352379203,posthoc_after_source_selection_rule_defined,0.00091638567391783,0.059205371886491776,0.0302718635648489,8.514906563204656e-05,0.5536053365502982,6501.602013374815,8.515231023619361e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,UNPRECONDITIONED_GRAD_ALIGN,0.001,4,0.25,0.7599999904632568,0.6825000047683716,0.7212499976158142,0.6825000047683716,0.18285714089870453,0.63802170753479,0.0010813303524628282,0.312815397977829,0.0042829373851418495,0.3128146231174469,0.0010813300032168627,0.05751750245690346,15.060340881347656,0.0001050254749388982,0.6632493669100021,6315.128470457932,0.00010503317884093011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.1713809015888133e-16,3.3450181621982087e-16,0.010889546945691109,posthoc_after_source_selection_rule_defined,0.0010813300032168627,0.05751750245690346,0.03288358077406883,0.0001050254749388982,0.6632493669100021,6315.128470457932,0.00010503317884093011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,UNPRECONDITIONED_GRAD_ALIGN,0.001,8,0.5,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.553067684173584,0.001549487467855215,0.5072799921035767,0.007666369434446096,0.5072777271270752,0.0015494877006858587,0.04612484201788902,10.220377922058105,0.00017641813890239235,0.9639933853947344,5464.253230378354,0.00017643170074954854,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.551935757443868e-16,0.0,0.08559513092041016,posthoc_after_source_selection_rule_defined,0.0015494877006858587,0.04612484201788902,0.03936353325843811,0.00017641813890239235,0.9639933853947344,5464.253230378354,0.00017643170074954854,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,UNPRECONDITIONED_GRAD_ALIGN,0.001,12,0.75,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.4486159086227417,0.0030578228179365396,0.5487242341041565,0.017528677359223366,0.5487194657325745,0.003057822585105896,0.023335125297307968,6.071282863616943,0.00031645731858581373,1.385332186966142,4377.627267894837,0.000316476777591037,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.0525265706532585e-15,4.295082198381593e-16,0.34874507784843445,posthoc_after_source_selection_rule_defined,0.003057822585105896,0.023335125297307968,0.05529758334159851,0.00031645731858581373,1.385332186966142,4377.627267894837,0.000316476777591037,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,1.0,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,0.37828677892684937,0.008212732151150703,0.30970892310142517,0.06446851044893265,0.30968910455703735,0.008212734013795853,0.021467380225658417,4.793031215667725,0.000521644739278825,2.061298720901784,3951.5374462541954,0.000521686039300579,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.0432225810351287e-15,1.7917318937186667e-15,0.7987649440765381,posthoc_after_source_selection_rule_defined,0.008212734013795853,0.021467380225658417,0.090624138712883,0.000521644739278825,2.061298720901784,3951.5374462541954,0.000521686039300579,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
3,LOCAL_RESPONSE,0.1,2,0.125,0.8924999833106995,0.7975000143051147,0.8449999988079071,0.7975000143051147,0.1128571406006813,0.6767256259918213,0.035981662571430206,0.23394499719142914,2.2327396869659424,0.3250490725040436,0.0009191336575895548,0.035981662571430206,13.938087463378906,8.33145143069633e-05,0.5451568027721947,6543.359309082971,8.331714450752601e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.9989896399965985e-16,2.0364800413464745e-16,0.0010726633481681347,posthoc_after_source_selection_rule_defined,0.0009191336575895548,0.035981662571430206,13.938087463378906,8.33145143069633e-05,0.5451568027721947,6543.359309082971,8.331714450752601e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
